,sentence_id,words,labels,ner_tags
51943,14658,35x6,O,0
51944,14659,3,O,0
51945,14659,x,B-ADD,3
51946,14659,29000,O,0
51947,14660,total,O,0
51948,14660,sales,O,0
51949,14660,inclusive,O,0
51950,14660,gst,O,0
51951,14660,6,O,0
51952,14661,discount,O,0
51953,14662,total,O,0
51954,14663,round,O,0
51955,14663,adj,O,0
51956,14664,final,O,0
51957,14664,total,O,0
51958,14665,cash,O,0
51959,14667,change,O,0
51960,14668,gst,O,0
51961,14668,summary,O,0
51962,14668,amountrm,O,0
51963,14669,sr,O,0
51964,14669,6,O,0
51965,14669,821,O,0
51966,14670,date,O,0
51967,14670,02122017,B-TIM,5
51968,14671,total,O,0
51969,14671,qty,O,0
51970,14671,3,O,0
51971,14672,print,O,0
51972,14672,time,O,0
51973,14672,saturday,O,0
51974,14672,2,O,0
51975,14672,december,O,0
51976,14672,2017,O,0
51977,14672,70739,O,0
51978,14672,pm,O,0
51979,14673,goods,O,0
51980,14673,sold,O,0
51981,14673,are,O,0
51982,14673,not,O,0
51983,14673,returnable,O,0
51984,14673,refundable,O,0
51985,14674,thank,O,0
51986,14674,you,O,0
51987,14674,for,O,0
51988,14674,your,O,0
51989,14674,patronage,O,0
51990,14675,please,O,0
51991,14675,come,O,0
51992,14675,again,O,0
51993,14676,terima,O,0
51994,14676,kasih,O,0
51995,14676,sila,O,0
51996,14676,datang,O,0
51997,14676,lagi,O,0
51998,14678,please,O,0
51999,14678,keep,O,0
52000,14678,this,O,0
52001,14678,receipt,O,0
52002,14678,for,O,0
52003,14678,prove,O,0
52004,14678,of,O,0
52005,14679,purchase,O,0
52006,14679,date,O,0
52007,14679,for,O,0
52008,14679,it,O,0
52009,14679,product,O,0
52010,14679,warranty,O,0
52011,14680,purpose,O,0
52012,14681,follow,O,0
52013,14681,usin,O,0
52014,14681,facebook,O,0
52015,14681,sanyustationery,O,0
52016,14682,a,O,0
52017,14689,sanyo,O,0
52018,14689,stationery,B-ORG,1
52019,14689,shop,I-ORG,2
52020,14700,no,I-ADD,4
52021,14700,31g33g,I-ADD,4
52022,14700,jalan,I-ADD,4
52023,14700,indah,I-ADD,4
52024,14700,x,I-ADD,4
52025,14700,u13x,I-ADD,4
52026,14711,40170,I-ADD,4
52027,14711,alam,I-ADD,4
52028,14717,mobile,O,0
52029,14717,whatsapps,O,0
52030,14717,6012918,O,0
52031,14717,7937,O,0
52032,14718,tel,O,0
52033,14718,6033362,O,0
52034,14718,4137,O,0
52035,14719,gst,O,0
52036,14719,id,O,0
52037,14719,no,B-ADD,3
52038,14719,001531760640,O,0
52039,14719,tax,O,0
52040,14719,invoice,O,0
52041,14720,owned,O,0
52042,14720,by,O,0
52043,14721,sanyu,B-ORG,1
52044,14721,supply,O,0
52045,14721,sdn,O,0
52046,14721,bhd,O,0
52047,14721,1135772k,O,0
52048,14722,cash,O,0
52049,14722,sales,O,0
52050,14722,counter,O,0
52051,14690,seilsz012002165,O,0
52052,14690,b5882,O,0
52053,14690,camis,O,0
52054,14690,ncr,O,0
52055,14690,bill,O,0
52056,14690,bock,O,0
52057,14691,5x8,O,0
52058,14691,bb5882,O,0
52059,14692,1x,O,0
52060,14692,35000,O,0
52061,14692,350,O,0
52062,14692,sr,O,0
52063,14693,2,O,0
52064,14693,20120029,O,0
52065,14693,restaurant,O,0
52066,14693,order,O,0
52067,14693,chit,O,0
52068,14693,ncr,O,0
52069,14694,si52x65,O,0
52070,14695,580,O,0
52071,14695,sr,O,0
52072,14696,930,B-TOT,7
52073,14697,000,O,0
52074,14698,330,O,0
52075,14699,round,O,0
52076,14699,adj,O,0
52077,14699,000,O,0
52078,14701,finaltotal,O,0
52079,14701,ssc,O,0
52080,14701,30,O,0
52081,14702,cash,O,0
52082,14702,1000,O,0
52083,14703,change,O,0
52084,14703,070,O,0
52085,14704,gst,O,0
52086,14704,summary,O,0
52087,14704,amountrm,O,0
52088,14704,taxrm,O,0
52089,14704,a,O,0
52090,14705,sr,O,0
52091,14705,6,O,0
52092,14705,877,O,0
52093,14705,053,O,0
52094,14706,inv,O,0
52095,14706,no,B-ADD,3
52096,14706,cssa0126902,O,0
52097,14706,date,O,0
52098,14706,26112017,B-TIM,5
52099,14707,goods,O,0
52100,14707,sold,O,0
52101,14707,are,O,0
52102,14707,not,O,0
52103,14707,returnable,O,0
52104,14707,refundable,O,0
52105,14708,thank,O,0
52106,14708,you,O,0
52107,14708,for,O,0
52108,14708,your,O,0
52109,14708,patronage,O,0
52110,14709,please,O,0
52111,14709,come,O,0
52112,14709,again,O,0
52113,14710,terima,O,0
52114,14710,kasih,O,0
52115,14710,sila,O,0
52116,14710,datang,O,0
52117,14710,lagi,O,0
52118,14712,please,O,0
52119,14712,keep,O,0
52120,14712,this,O,0
52121,14712,receipt,O,0
52122,14712,for,O,0
52123,14712,prove,O,0
52124,14712,of,O,0
52125,14713,purchase,O,0
52126,14713,date,O,0
52127,14713,for,O,0
52128,14713,it,O,0
52129,14713,product,O,0
52130,14713,warranty,O,0
52131,14714,purpose,O,0
52132,14715,follow,O,0
52133,14715,usin,O,0
52134,14715,facebook,O,0
52135,14715,sanyustationery,O,0
52136,14716,er,O,0
52137,14723,cae,O,0
52138,14734,sanyo,O,0
52139,14734,stationery,B-ORG,1
52140,14734,shop,I-ORG,2
52141,14745,no,I-ADD,4
52142,14745,31g33g,I-ADD,4
52143,14745,jalan,I-ADD,4
52144,14745,indah,I-ADD,4
52145,14745,x,I-ADD,4
52146,14745,u13x,I-ADD,4
52147,14754,40170,I-ADD,4
52148,14754,alam,I-ADD,4
52149,14755,mobile,O,0
52150,14755,whatsapps,O,0
52151,14755,6012918,O,0
52152,14755,7937,O,0
52153,14756,tel,O,0
52154,14756,6033362,O,0
52155,14756,4137,O,0
52156,14757,cam,O,0
52157,14757,id,O,0
52158,14757,i,O,0
52159,14757,001531760640,O,0
52160,14757,tax,O,0
52161,14757,invoice,O,0
52162,14758,wned,O,0
52163,14758,by,O,0
52164,14759,sanyu,B-ORG,1
52165,14759,supply,O,0
52166,14759,sdn,O,0
52167,14759,bhd,O,0
52168,14759,1135772k,O,0
52169,14724,cash,O,0
52170,14724,sales,O,0
52171,14724,counter,O,0
52172,14725,150020080,O,0
52173,14725,31,O,0
52174,14725,double,O,0
52175,14725,ad,O,0
52176,14726,34,O,0
52177,14726,loops,O,0
52178,14726,64mm,O,0
52179,14726,white,O,0
52180,14727,6,O,0
52181,14727,x,B-ADD,3
52182,14727,40000,O,0
52183,14727,2400,O,0
52184,14727,sr,O,0
52185,14728,2,O,0
52186,14728,50020004,O,0
52187,14728,pvc,O,0
52188,14728,rigid,O,0
52189,14728,sheet,O,0
52190,14728,binding,O,0
52191,14728,cc,O,0
52192,14729,a4,O,0
52193,14730,12,O,0
52194,14730,x,B-ADD,3
52195,14730,08000,O,0
52196,14730,960,O,0
52197,14730,sr,O,0
52198,14731,discount,O,0
52199,14732,total,O,0
52200,14733,round,O,0
52201,14733,adj,O,0
52202,14735,final,O,0
52203,14735,total,O,0
52204,14736,cash,O,0
52205,14736,5000,O,0
52206,14737,change,O,0
52207,14737,1640,O,0
52208,14738,gst,O,0
52209,14738,summary,O,0
52210,14738,amountrm,O,0
52211,14738,taxrm,O,0
52212,14739,sr,O,0
52213,14739,6,O,0
52214,14739,3170,O,0
52215,14739,190,O,0
52216,14740,inv,O,0
52217,14740,no,B-ADD,3
52218,14740,cssa0127449,O,0
52219,14741,date,O,0
52220,14741,29112017,B-TIM,5
52221,14742,total,O,0
52222,14742,qty,O,0
52223,14742,18,O,0
52224,14743,print,O,0
52225,14743,time,O,0
52226,14743,wednesday,O,0
52227,14743,29,O,0
52228,14743,november,O,0
52229,14743,2017,O,0
52230,14743,41855,O,0
52231,14744,goods,O,0
52232,14744,sold,O,0
52233,14744,are,O,0
52234,14744,not,O,0
52235,14744,returnable,O,0
52236,14744,refundable,O,0
52237,14746,thank,O,0
52238,14746,you,O,0
52239,14746,for,O,0
52240,14746,your,O,0
52241,14746,patronage,O,0
52242,14747,please,O,0
52243,14747,come,O,0
52244,14747,again,O,0
52245,14748,terima,O,0
52246,14748,kasih,O,0
52247,14748,sila,O,0
52248,14748,datang,O,0
52249,14748,lagi,O,0
52250,14749,please,O,0
52251,14749,keep,O,0
52252,14749,this,O,0
52253,14749,receipt,O,0
52254,14749,fgr,O,0
52255,14749,prove,O,0
52256,14749,of,O,0
52257,14750,purchase,O,0
52258,14750,date,O,0
52259,14750,for,O,0
52260,14750,it,O,0
52261,14750,product,O,0
52262,14750,warranty,O,0
52263,14751,purpose,O,0
52264,14752,follow,O,0
52265,14752,us,O,0
52266,14752,in,O,0
52267,14752,facebook,O,0
52268,14752,sanyustationery,O,0
52269,14753,2,O,0
52270,14753,eee,O,0
52271,14760,sanyu,B-ORG,1
52272,14760,stationery,I-ORG,2
52273,14760,shop,I-ORG,2
52274,14771,no,I-ADD,4
52275,14771,31g33g,I-ADD,4
52276,14771,jalan,I-ADD,4
52277,14771,indah,I-ADD,4
52278,14771,x,I-ADD,4
52279,14771,u13x,I-ADD,4
52280,14782,40170,I-ADD,4
52281,14782,alam,I-ADD,4
52282,14786,mobile,O,0
52283,14786,whatsapps,O,0
52284,14786,6012918,O,0
52285,14786,7937,O,0
52286,14787,tel,O,0
52287,14787,6033362,O,0
52288,14787,4137,O,0
52289,14788,gst,O,0
52290,14788,id,O,0
52291,14788,ne,O,0
52292,14788,001531760640,O,0
52293,14788,tax,O,0
52294,14788,invoice,O,0
52295,14789,owned,O,0
52296,14789,by,O,0
52297,14790,sanyu,B-ORG,1
52298,14790,supply,O,0
52299,14790,sdn,O,0
52300,14790,bhd,O,0
52301,14790,1135772k,O,0
52302,14791,cash,O,0
52303,14791,sales,O,0
52304,14791,counter,O,0
52305,14761,total,O,0
52306,14761,sales,O,0
52307,14761,inclusive,O,0
52308,14761,gst,O,0
52309,14761,6,O,0
52310,14761,390,B-TOT,7
52311,14762,discount,O,0
52312,14762,000,O,0
52313,14763,rs,O,0
52314,14763,ap,O,0
52315,14763,beenton,O,0
52316,14763,cee,O,0
52317,14763,oc,O,0
52318,14763,arn,O,0
52319,14763,er,O,0
52320,14763,pec,O,0
52321,14763,ra,O,0
52322,14763,edema,O,0
52323,14764,total,O,0
52324,14764,390,B-TOT,7
52325,14765,round,O,0
52326,14765,adj,O,0
52327,14765,000,O,0
52328,14766,finaltotal,O,0
52329,14766,sssc90,O,0
52330,14767,cash,O,0
52331,14767,1000,O,0
52332,14768,change,O,0
52333,14768,610,O,0
52334,14769,gst,O,0
52335,14769,summary,O,0
52336,14769,amountrm,O,0
52337,14769,taxrm,O,0
52338,14770,sr,O,0
52339,14770,6,O,0
52340,14770,368,O,0
52341,14770,022,O,0
52342,14772,inv,O,0
52343,14772,no,B-ADD,3
52344,14772,cssa0128324,O,0
52345,14773,date,O,0
52346,14773,04122017,B-TIM,5
52347,14774,total,O,0
52348,14774,qty,O,0
52349,14774,al,O,0
52350,14775,print,O,0
52351,14775,time,O,0
52352,14775,monday,O,0
52353,14775,4,O,0
52354,14775,december,O,0
52355,14775,2017,O,0
52356,14775,15554,O,0
52357,14775,pm,O,0
52358,14776,goods,O,0
52359,14776,sold,O,0
52360,14776,are,O,0
52361,14776,not,O,0
52362,14776,returnable,O,0
52363,14776,refundable,O,0
52364,14777,thank,O,0
52365,14777,you,O,0
52366,14777,for,O,0
52367,14777,your,O,0
52368,14777,patronage,O,0
52369,14778,please,O,0
52370,14778,come,O,0
52371,14778,again,O,0
52372,14779,terima,O,0
52373,14779,kasih,O,0
52374,14779,sila,O,0
52375,14779,datang,O,0
52376,14779,lagi,O,0
52377,14780,please,O,0
52378,14780,keep,O,0
52379,14780,this,O,0
52380,14780,receipt,O,0
52381,14780,for,O,0
52382,14780,prove,O,0
52383,14780,of,O,0
52384,14781,purchase,O,0
52385,14781,date,O,0
52386,14781,for,O,0
52387,14781,it,O,0
52388,14781,product,O,0
52389,14781,warranty,O,0
52390,14783,purpose,O,0
52391,14784,follow,O,0
52392,14784,us,O,0
52393,14784,in,O,0
52394,14784,facebook,O,0
52395,14784,sanyustationery,O,0
52396,14785,i,O,0
52397,14785,mie,O,0
52398,14785,eo,O,0
52399,14785,ee,O,0
52400,14792,sanyo,O,0
52401,14792,stationery,B-ORG,1
52402,14792,shop,I-ORG,2
52403,14803,no,I-ADD,4
52404,14803,31g33g,I-ADD,4
52405,14803,jalan,I-ADD,4
52406,14803,indah,I-ADD,4
52407,14803,x,I-ADD,4
52408,14803,u13x,I-ADD,4
52409,14814,40120,O,0
52410,14814,alam,B-ADD,3
52411,14819,mobile,O,0
52412,14819,whatsapps,O,0
52413,14819,601291,O,0
52414,14819,937,O,0
52415,14820,tel46033362,O,0
52416,14820,4137,O,0
52417,14821,gstid,O,0
52418,14821,no601531760640,O,0
52419,14822,oey,O,0
52420,14822,tax,O,0
52421,14822,invoice,O,0
52422,14823,sanyu,B-ORG,1
52423,14823,supply,O,0
52424,14823,sdn,O,0
52425,14823,bhd,O,0
52426,14823,1135772k,O,0
52427,14824,cash,O,0
52428,14824,sales,O,0
52429,14824,counter,O,0
52430,14793,yt,O,0
52431,14793,20120021,O,0
52432,14793,b5882,O,0
52433,14793,cai,O,0
52434,14794,2,O,0
52435,14794,x,B-ADD,3
52436,14794,35000,O,0
52437,14794,7,O,0
52438,14794,700,B-TOT,7
52439,14794,sr,O,0
52440,14795,total,O,0
52441,14795,sales,O,0
52442,14795,inclusive,O,0
52443,14795,gst,O,0
52444,14795,6,O,0
52445,14795,700,B-TOT,7
52446,14796,discount,O,0
52447,14796,000,O,0
52448,14797,total,O,0
52449,14797,700,B-TOT,7
52450,14798,round,O,0
52451,14798,adj,O,0
52452,14798,000,O,0
52453,14799,final,O,0
52454,14799,total,O,0
52455,14799,eet,O,0
52456,14799,00,O,0
52457,14800,cash,O,0
52458,14800,700,B-TOT,7
52459,14801,change,O,0
52460,14801,000,O,0
52461,14802,gst,O,0
52462,14802,summary,O,0
52463,14802,amountrm,O,0
52464,14802,taxrm,O,0
52465,14804,sr,O,0
52466,14804,6,O,0
52467,14804,660,O,0
52468,14804,040,O,0
52469,14805,inv,O,0
52470,14805,no,B-ADD,3
52471,14805,cssa0129861,O,0
52472,14806,date,O,0
52473,14806,11122017,B-TIM,5
52474,14807,total,O,0
52475,14807,qty,O,0
52476,14807,2,O,0
52477,14808,print,O,0
52478,14808,time,O,0
52479,14808,monday,O,0
52480,14808,11,O,0
52481,14808,december,O,0
52482,14808,2017,O,0
52483,14808,84734,O,0
52484,14808,pm,O,0
52485,14809,goods,O,0
52486,14809,sold,O,0
52487,14809,are,O,0
52488,14809,not,O,0
52489,14809,returnable,O,0
52490,14809,refundable,O,0
52491,14810,thank,O,0
52492,14810,you,O,0
52493,14810,for,O,0
52494,14810,your,O,0
52495,14810,patronage,O,0
52496,14811,please,O,0
52497,14811,come,O,0
52498,14811,again,O,0
52499,14812,terima,O,0
52500,14812,kasih,O,0
52501,14812,sila,O,0
52502,14812,datang,O,0
52503,14812,lagi,O,0
52504,14813,please,O,0
52505,14813,keep,O,0
52506,14813,this,O,0
52507,14813,receipt,O,0
52508,14813,for,O,0
52509,14813,prove,O,0
52510,14813,of,O,0
52511,14815,purchase,O,0
52512,14815,date,O,0
52513,14815,for,O,0
52514,14815,it,O,0
52515,14815,product,O,0
52516,14815,warranty,O,0
52517,14816,purpose,O,0
52518,14817,follow,O,0
52519,14817,us,O,0
52520,14817,in,O,0
52521,14817,facebook,O,0
52522,14817,sanyustationery,O,0
52523,14818,es,O,0
52524,14825,receipt,O,0
52525,14825,2,O,0
52526,14825,csp0397024,O,0
52527,14825,dat,O,0
52528,14826,salesperson,O,0
52529,14826,aheg,O,0
52530,14827,aganesoogoons,O,0
52531,14827,4,O,0
52532,14828,son,O,0
52533,14828,uns,O,0
52534,14828,flu,O,0
52535,14828,top,O,0
52536,14828,8,O,0
52537,14829,total,O,0
52538,14830,feaah,O,0
52539,14831,change,O,0
52540,14832,k,O,0
52541,14832,hust,O,0
52542,14832,et,O,0
52543,14843,tererise,O,0
52544,14843,betts,O,0
52545,14847,822,O,0
52546,14848,ho,O,0
52547,14848,ary,O,0
52548,14848,jalan,B-ADD,3
52549,14848,seta,O,0
52550,14848,linda,O,0
52551,14849,wy,O,0
52552,14849,usar,O,0
52553,14849,aa,O,0
52554,14850,seksyen,B-ADD,3
52555,14850,12,O,0
52556,14850,40170,B-ADD,3
52557,14850,alaly,O,0
52558,14851,tel,O,0
52559,14851,012,O,0
52560,14851,4651765,O,0
52561,14851,ean,O,0
52562,14851,ts,O,0
52563,14851,heese,O,0
52564,14852,bet,O,0
52565,14852,no,B-ADD,3
52566,14852,oodsrhe23,O,0
52567,14852,74,O,0
52568,14853,supltfiel,O,0
52569,14853,tat,O,0
52570,14853,1,O,0
52571,14853,ca,O,0
52572,14853,tt,O,0
52573,14833,espogganes,O,0
52574,14833,280920,O,0
52575,14833,17,O,0
52576,14834,sues,O,0
52577,14834,ee,O,0
52578,14834,cy,O,0
52579,14835,ra,O,0
52580,14835,ding,O,0
52581,14836,change,O,0
52582,14837,rgst,O,0
52583,14837,bh,O,0
52584,14837,tncluder,O,0
52585,14837,4,O,0
52586,14837,total,O,0
52587,14838,gst,O,0
52588,14838,summary,O,0
52589,14839,amount,O,0
52590,14840,goobs,O,0
52591,14840,sold,O,0
52592,14840,are,O,0
52593,14840,notn,O,0
52594,14841,thane,O,0
52595,14841,you,O,0
52596,14841,f,O,0
52597,14842,pes,O,0
52598,14842,frovide,O,0
52599,14842,ortg,O,0
52600,14844,schange,O,0
52601,14844,rithin,O,0
52602,14844,1,O,0
52603,14844,be,O,0
52604,14845,goods,O,0
52605,14845,must,O,0
52606,14845,besoin,O,0
52607,14845,origin,O,0
52608,14846,bneeteed,O,0
52609,14846,for,O,0
52610,14846,2,O,0
52611,14854,oe,O,0
52612,14865,aik,B-ORG,1
52613,14865,huat,I-ORG,2
52614,14865,hardware,I-ORG,2
52615,14876,enterprise,I-ORG,2
52616,14879,sen,O,0
52617,14879,bhd,B-ORG,1
52618,14880,a7,O,0
52619,14881,no,B-ADD,3
52620,14881,176,O,0
52621,14881,jalan,B-ADD,3
52622,14881,seta,O,0
52623,14881,tana,O,0
52624,14882,os,O,0
52625,14882,00,O,0
52626,14882,aweax,O,0
52627,14883,geese,O,0
52628,14883,tia,O,0
52629,14883,0170,O,0
52630,14883,suah,O,0
52631,14884,tel,O,0
52632,14884,o12,O,0
52633,14884,4051783,O,0
52634,14884,fax,O,0
52635,14884,03,O,0
52636,14884,32623608,O,0
52637,14855,gst,O,0
52638,14855,ng,O,0
52639,14855,o0s94528748,O,0
52640,14856,shplified,O,0
52641,14856,two,O,0
52642,14857,receipt,O,0
52643,14857,cbpo3g2393,O,0
52644,14857,date,O,0
52645,14857,30032017,B-TIM,5
52646,14858,salesperson,O,0
52647,14858,ando2,O,0
52648,14858,tine,O,0
52649,14858,164400,O,0
52650,14859,tten,O,0
52651,14859,gry,O,0
52652,14859,wp,O,0
52653,14859,argunt,O,0
52654,14860,qe,O,0
52655,14861,s521,O,0
52656,14861,000800008,O,0
52657,14861,i,O,0
52658,14861,o,O,0
52659,14861,00,O,0
52660,14862,ary,O,0
52661,14862,sgmnlogpcselack,O,0
52662,14862,cable,O,0
52663,14862,ties,O,0
52664,14863,total,O,0
52665,14863,quantity,O,0
52666,14863,i,O,0
52667,14864,urtotal,O,0
52668,14864,gst,O,0
52669,14864,600,B-TOT,7
52670,14866,sisc,O,0
52671,14866,000,O,0
52672,14867,rounding,O,0
52673,14867,000,O,0
52674,14868,fotal,O,0
52675,14868,6066,O,0
52676,14869,cash,O,0
52677,14869,2000,O,0
52678,14870,change,O,0
52679,14870,2400,O,0
52680,14871,goods,O,0
52681,14871,sold,O,0
52682,14871,are,O,0
52683,14871,not,O,0
52684,14871,rerundable,O,0
52685,14872,thane,O,0
52686,14872,you,O,0
52687,14872,ror,O,0
52688,14872,choosing,O,0
52689,14872,us,O,0
52690,14873,pls,O,0
52691,14873,provide,O,0
52692,14873,originsl,O,0
52693,14873,bill,O,0
52694,14873,for,O,0
52695,14873,goods,O,0
52696,14874,exchange,O,0
52697,14874,bithin,O,0
52698,14874,1,O,0
52699,14874,were,O,0
52700,14874,prom,O,0
52701,14874,transaction,O,0
52702,14875,goods,O,0
52703,14875,hust,O,0
52704,14875,in,O,0
52705,14875,original,O,0
52706,14875,state,O,0
52707,14875,to,O,0
52708,14877,entitled,O,0
52709,14877,for,O,0
52710,14877,brchuange,O,0
52711,14878,pe,O,0
52712,14878,ee,O,0
52713,14878,sa,O,0
52714,14878,oe,O,0
52715,14885,ath,O,0
52716,14885,huat,B-ORG,1
52717,14885,he,O,0
52718,14885,erbee,O,0
52719,14896,enterprise,B-ORG,1
52720,14907,aee,O,0
52721,14907,ea,O,0
52722,14907,bn,O,0
52723,14910,ng,O,0
52724,14910,17g,B-ADD,3
52725,14910,jalan,I-ADD,4
52726,14910,inah,O,0
52727,14911,x,B-ADD,3
52728,14911,ulz,O,0
52729,14911,alai,O,0
52730,14912,seksyen,B-ADD,3
52731,14912,13,O,0
52732,14912,ant70,O,0
52733,14912,shah,B-ADD,3
52734,14912,alan,O,0
52735,14913,tel,O,0
52736,14913,012,O,0
52737,14913,651783,O,0
52738,14913,fay,O,0
52739,14913,03,O,0
52740,14913,33423408,O,0
52741,14914,bet,O,0
52742,14914,side,O,0
52743,14914,unospasesren,O,0
52744,14915,staplipied,O,0
52745,14915,tal,O,0
52746,14915,indie,O,0
52747,14886,receipt,O,0
52748,14886,wz,O,0
52749,14886,cspd415499,O,0
52750,14886,tate,O,0
52751,14886,15112017,B-TIM,5
52752,14887,salesperson,O,0
52753,14887,ahoiy,O,0
52754,14887,tine,O,0
52755,14887,19334200,O,0
52756,14888,ayy,O,0
52757,14888,us,O,0
52758,14888,a,O,0
52759,14889,jrh,O,0
52760,14890,120000143,O,0
52761,14890,im,O,0
52762,14890,shins,O,0
52763,14891,schneider,O,0
52764,14891,vivace,O,0
52765,14891,184,O,0
52766,14891,ssoret,O,0
52767,14892,total,O,0
52768,14892,quantity,O,0
52769,14892,1,O,0
52770,14893,sub,O,0
52771,14893,ke,O,0
52772,14893,57,O,0
52773,14893,1609,O,0
52774,14894,000,O,0
52775,14895,rounding,O,0
52776,14895,908,O,0
52777,14897,total,O,0
52778,14897,600,O,0
52779,14898,cash,O,0
52780,14898,2500,O,0
52781,14899,change,O,0
52782,14899,000,O,0
52783,14900,gst,O,0
52784,14900,62,O,0
52785,14900,included,O,0
52786,14900,in,O,0
52787,14900,total,O,0
52788,14901,tax,O,0
52789,14901,total,O,0
52790,14901,ual,O,0
52791,14902,goous,O,0
52792,14902,sold,O,0
52793,14902,are,O,0
52794,14902,not,O,0
52795,14902,rerundable,O,0
52796,14903,thank,O,0
52797,14903,you,O,0
52798,14903,ror,O,0
52799,14903,choosing,O,0
52800,14903,us,O,0
52801,14904,pls,O,0
52802,14904,provide,O,0
52803,14904,original,O,0
52804,14904,bill,O,0
52805,14904,por,O,0
52806,14904,goods,O,0
52807,14905,hechange,O,0
52808,14905,within,O,0
52809,14905,1,O,0
52810,14905,wees,O,0
52811,14905,from,O,0
52812,14905,ran,O,0
52813,14905,lon,O,0
52814,14906,goods,O,0
52815,14906,gust,O,0
52816,14906,be,O,0
52817,14906,in,O,0
52818,14906,original,O,0
52819,14906,eae,O,0
52820,14906,tore,O,0
52821,14908,enitiled,O,0
52822,14908,for,O,0
52823,14908,exchangz,O,0
52824,14909,ps,O,0
52825,14909,sef,O,0
52826,14909,fraps,O,0
52827,14909,sore,O,0
52828,14909,foose,O,0
52829,14909,ie,O,0
52830,14909,rs,O,0
52831,14916,counter,O,0
52832,14927,ak,O,0
52833,14927,huat,B-ORG,1
52834,14927,hardware,I-ORG,2
52835,14938,entereri,O,0
52836,14938,se,O,0
52837,14938,setra,O,0
52838,14944,bla,O,0
52839,14944,ny,O,0
52840,14944,sum,O,0
52841,14944,bhd,B-ORG,1
52842,14945,2737,O,0
52843,14946,no,B-ADD,3
52844,14946,178,O,0
52845,14946,i,O,0
52846,14946,an,O,0
52847,14946,indah,B-ADD,3
52848,14947,uigx,O,0
52849,14947,setta,O,0
52850,14947,alan,O,0
52851,14948,sensven,O,0
52852,14948,is,O,0
52853,14948,40170,B-ADD,3
52854,14948,sha,O,0
52855,14949,tel,O,0
52856,14949,o12,O,0
52857,14949,4651783,O,0
52858,14949,fax,O,0
52859,14949,03,O,0
52860,14949,23623606,O,0
52861,14917,bt,O,0
52862,14917,nos,O,0
52863,14917,odozo4s2b76e,O,0
52864,14918,siaplifted,O,0
52865,14918,tax,O,0
52866,14918,lavoice,O,0
52867,14919,receipt,O,0
52868,14919,cspo4g5591,O,0
52869,14919,date,O,0
52870,14919,12092017,B-TIM,5
52871,14920,salesperson,O,0
52872,14920,ahgi9,O,0
52873,14920,tine,O,0
52874,14920,152200,O,0
52875,14921,item,O,0
52876,14921,ayy,O,0
52877,14921,up,O,0
52878,14921,amount,O,0
52879,14922,ft,O,0
52880,14922,rm,O,0
52881,14923,9555783202031,O,0
52882,14923,1,O,0
52883,14923,o00,O,0
52884,14923,3000,B-TOT,7
52885,14923,8,O,0
52886,14924,7001,O,0
52887,14924,cz,O,0
52888,14924,lever,O,0
52889,14924,type,O,0
52890,14924,taf,O,0
52891,14925,total,O,0
52892,14925,quantity,O,0
52893,14925,1,O,0
52894,14926,subtotal,O,0
52895,14926,gst,O,0
52896,14926,4000,O,0
52897,14928,rise,O,0
52898,14928,008,O,0
52899,14929,rounbing,O,0
52900,14929,000,O,0
52901,14930,total,O,0
52902,14930,3006,O,0
52903,14931,cash,O,0
52904,14931,f,O,0
52905,14931,4000,O,0
52906,14932,change,O,0
52907,14932,o00,O,0
52908,14933,rost,O,0
52909,14933,4,O,0
52910,14933,included,O,0
52911,14933,in,O,0
52912,14933,total,O,0
52913,14934,cobe,O,0
52914,14934,amount,O,0
52915,14934,x,B-ADD,3
52916,14934,taxant,O,0
52917,14935,sk,O,0
52918,14935,2330,O,0
52919,14935,178,O,0
52920,14936,tax,O,0
52921,14936,tota,O,0
52922,14936,170,O,0
52923,14937,goods,O,0
52924,14937,sold,O,0
52925,14937,are,O,0
52926,14937,not,O,0
52927,14937,reprundable,O,0
52928,14939,thank,O,0
52929,14939,you,O,0
52930,14939,ror,O,0
52931,14939,choosing,O,0
52932,14939,us,O,0
52933,14940,pls,O,0
52934,14940,provide,O,0
52935,14940,original,O,0
52936,14940,bill,O,0
52937,14940,rok,O,0
52938,14940,gooobs,O,0
52939,14941,exchange,O,0
52940,14941,within,O,0
52941,14941,1,O,0
52942,14941,week,O,0
52943,14941,from,O,0
52944,14941,transaction,O,0
52945,14942,goods,O,0
52946,14942,must,O,0
52947,14942,in,O,0
52948,14942,original,O,0
52949,14942,siate,O,0
52950,14942,to,O,0
52951,14943,entitled,O,0
52952,14943,for,O,0
52953,14943,exchange,O,0
52954,14950,aik,B-ORG,1
52955,14950,huuat,O,0
52956,14950,hardware,B-ORG,1
52957,14961,enterprise,I-ORG,2
52958,14961,se,O,0
52959,14972,sdn,B-ORG,1
52960,14972,bho,O,0
52961,14976,37x,O,0
52962,14977,no,B-ADD,3
52963,14977,176,O,0
52964,14977,saan,O,0
52965,14977,inah,O,0
52966,14978,mad,O,0
52967,14978,utax,O,0
52968,14978,alan,O,0
52969,14979,seksyen,B-ADD,3
52970,14979,u3,O,0
52971,14979,40170,B-ADD,3
52972,14979,shah,I-ADD,4
52973,14979,lai,O,0
52974,14980,tel,O,0
52975,14980,o12,O,0
52976,14980,6651783,O,0
52977,14980,fax,O,0
52978,14980,03,O,0
52979,14980,33623608,O,0
